,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_280,31.86638315637429,31.709070542624712,0.1573126137495784,0:00:01.394307,0:00:01.394307
gene_281,6.947803098926467,4.288015667280277,2.6597874316461905,0:00:01.329958,0:00:01.329958
gene_282,26.405477218611367,26.40550091608737,0.0,0:00:01.372007,0:00:01.372007
gene_283,-10.338588434277678,-9.085354447158863,0.0,0:00:00.226213,0:00:00.226213
gene_284,21.60906962241625,21.609070104524474,0.0,0:00:01.364887,0:00:01.364887
gene_285,9.915494318677286,3.362455227904597,6.553039090772689,0:00:01.384634,0:00:01.384634
gene_286,23.61950033692894,23.61985624863582,0.0,0:00:01.496476,0:00:01.496476
gene_287,20.70534621134089,5.730691368607367,14.974654842733521,0:00:01.360446,0:00:01.360446
gene_288,28.915381167470045,28.915381553617486,0.0,0:00:01.410884,0:00:01.410884
gene_289,-9.123134925991895,-9.122980802806413,0.0,0:00:00.242969,0:00:00.242969
gene_290,20.119430730524666,20.119493577777337,0.0,0:00:01.416499,0:00:01.416499
gene_291,-0.48272342628760967,-0.5446811937377518,0.06195776745014214,0:00:00.235712,0:00:00.235712
gene_292,30.15187538827346,30.151876657970696,0.0,0:00:01.413689,0:00:01.413689
gene_293,21.43733375426622,5.452442952295623,15.984890801970597,0:00:01.275260,0:00:01.275260
gene_294,33.331427099040326,33.331436048587335,0.0,0:00:01.424202,0:00:01.424202
gene_295,-8.902246455686303,-8.0198767419975,0.0,0:00:00.234246,0:00:00.234246
gene_296,25.09642696557587,25.096461357932647,0.0,0:00:01.425282,0:00:01.425282
