,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_250,20.216335403069714,19.9041103214457,0.31222508162401397,0:00:01.303385,0:00:01.303385
gene_251,2.6459524814478925,-1.5632254862686494,4.209177967716542,0:00:01.306118,0:00:01.306118
gene_252,27.490829029523645,27.086760047797817,0.4040689817258283,0:00:01.344456,0:00:01.344456
gene_253,-17.584359807085676,-17.748271227150795,0.16391142006511927,0:00:00.249335,0:00:00.249335
gene_254,19.97162292990633,18.308596030592085,1.6630268993142465,0:00:01.615987,0:00:01.615987
gene_255,-15.70431919404482,-20.65036264263935,4.946043448594532,0:00:00.225613,0:00:00.225613
gene_256,20.50644146279066,20.506845213808397,0.0,0:00:01.349486,0:00:01.349486
gene_257,-5.524549524421417,-12.000952620949667,6.47640309652825,0:00:00.223918,0:00:00.223918
gene_258,22.28871154359569,22.289073983559632,0.0,0:00:01.631827,0:00:01.631827
gene_259,-15.477113547332074,-16.20715182414423,0.7300382768121558,0:00:00.231992,0:00:00.231992
gene_260,12.784888752144635,12.448438320026284,0.336450432118351,0:00:01.320071,0:00:01.320071
gene_261,-15.940776910018432,-15.956029035975133,0.015252125956701335,0:00:00.320970,0:00:00.320970
gene_262,24.394434052477834,24.39443424748908,0.0,0:00:01.442486,0:00:01.442486
gene_263,-17.330748079188005,-19.24170388392579,1.9109558047377853,0:00:00.227717,0:00:00.227717
gene_264,19.202501770886265,19.202502435405528,0.0,0:00:01.385055,0:00:01.385055
gene_265,-19.797529097046866,-20.573903537199406,0.7763744401525408,0:00:00.224376,0:00:00.224376
gene_266,21.374951300782456,18.58384699294558,2.791104307836875,0:00:01.513949,0:00:01.513949
gene_267,-12.696016168650893,-18.940522105141966,6.244505936491073,0:00:00.226109,0:00:00.226109
gene_268,22.132055241257753,19.904238462113426,2.2278167791443266,0:00:01.490914,0:00:01.490914
gene_269,0.9469935895277999,-4.118244266707823,5.065237856235623,0:00:01.314716,0:00:01.314716
gene_270,23.385653398531105,22.28744179251584,1.0982116060152656,0:00:01.397409,0:00:01.397409
gene_271,-17.880277141097793,-20.334024393999176,2.4537472529013833,0:00:00.229827,0:00:00.229827
gene_272,17.20076924412846,17.200865920561505,0.0,0:00:01.378728,0:00:01.378728
gene_273,-16.03167360231478,-18.635193354970404,2.6035197526556253,0:00:00.226149,0:00:00.226149
gene_274,17.736972353491844,17.736972632926886,0.0,0:00:01.364519,0:00:01.364519
gene_275,-9.785950776565764,-17.768287929205655,7.982337152639891,0:00:00.232704,0:00:00.232704
gene_276,25.193227608461576,25.19329653628424,0.0,0:00:01.411235,0:00:01.411235
gene_277,-19.207338226048957,-20.406429440035662,1.199091213986705,0:00:00.230092,0:00:00.230092
gene_278,7.1900208859572,7.190314382167426,0.0,0:00:01.385347,0:00:01.385347
gene_279,-17.893564203940766,-17.757206653360296,0.0,0:00:00.233544,0:00:00.233544
gene_280,17.604755154168902,17.60475537804532,0.0,0:00:01.408298,0:00:01.408298
gene_281,-13.455245834304174,-17.186223922987743,3.7309780886835693,0:00:00.252084,0:00:00.252084
gene_282,15.414220575848848,15.41423168888408,0.0,0:00:01.372560,0:00:01.372560
gene_283,-15.285851860909299,-18.431717937341627,3.1458660764323287,0:00:00.235639,0:00:00.235639
gene_284,17.572754503630037,17.457713698974114,0.11504080465592281,0:00:01.337817,0:00:01.337817
gene_285,-18.13951608919752,-18.56915825080107,0.4296421616035495,0:00:00.224799,0:00:00.224799
gene_286,24.13230843399851,23.779925336601597,0.3523830973969133,0:00:01.382913,0:00:01.382913
gene_287,-12.705620109495946,-14.664609550335381,1.958989440839435,0:00:00.224264,0:00:00.224264
gene_288,32.144290897672676,32.06199907543886,0.08229182223381315,0:00:01.315226,0:00:01.315226
gene_289,-17.4342471332164,-18.415557125499227,0.9813099922828279,0:00:00.228305,0:00:00.228305
gene_290,14.964656348725946,14.964656469839383,0.0,0:00:01.388134,0:00:01.388134
