,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
ENSMUSG00000050965,-1163.217764992991,-1163.2163565766182,-0.0014084163728966814,0:00:15.827731,0:00:15.827731
ENSMUSG00000050966,-40.85632285692379,-40.85632224625553,-6.106682590711898e-07,0:00:15.529922,0:00:15.529922
ENSMUSG00000050973,-703.3049035994281,-703.3264844741643,0.021580874736173428,0:00:05.300106,0:00:05.300106
ENSMUSG00000050989,-1045.0339316942434,-1045.0045359997698,-0.029395694473350886,0:00:08.072758,0:00:08.072758
ENSMUSG00000050994,-900.7217940710648,-900.687845155104,-0.033948915960877464,0:00:06.425885,0:00:06.425885
ENSMUSG00000051000,-390.18657078770235,-388.06126523050597,-2.1253055571962705,0:00:03.724712,0:00:03.724712
ENSMUSG00000051007,-1674.1609510165106,-1674.1392142020734,-0.021736814437417703,0:00:13.831861,0:00:13.831861
ENSMUSG00000051008,-166.4951215244381,-166.49514423898717,2.271454906122017e-05,0:00:09.345613,0:00:09.345613
ENSMUSG00000051022,-640.3462979085159,-642.6376362532787,2.291338344762835,0:00:05.355564,0:00:05.355564
ENSMUSG00000051034,-813.8541519487175,-812.7915043078557,-1.0626476408616554,0:00:10.331077,0:00:10.331077
ENSMUSG00000051036,-22.73644389265398,-22.736443887757673,-4.896310912272384e-09,0:00:05.342474,0:00:05.342474
ENSMUSG00000051037,-351.1468224888597,-351.1479473460283,0.001124857168576909,0:00:06.120339,0:00:06.120339
ENSMUSG00000051041,-235.30556458591994,-251.22885323848632,15.923288652566386,0:00:06.177386,0:00:06.177386
ENSMUSG00000051043,-1308.6058746662065,-1315.7573983808604,7.151523714653878,0:00:08.848098,0:00:08.848098
ENSMUSG00000051048,-126.16052410998137,-126.4085888551907,0.24806474520933364,0:00:05.369928,0:00:05.369928
ENSMUSG00000051065,-455.5621569463702,-455.56213118490547,-2.5761464598872408e-05,0:00:08.687309,0:00:08.687309
ENSMUSG00000051067,-20.92392447149959,-23.115734085192372,2.191809613692783,0:02:07.513208,0:02:07.513208
ENSMUSG00000051074,-702.7871599390556,-703.0482948095649,0.2611348705094088,0:00:06.573726,0:00:06.573726
ENSMUSG00000051079,-55.88877015846035,-55.88024005315521,-0.008530105305140978,0:00:09.419837,0:00:09.419837
ENSMUSG00000051098,-1126.2955533104234,-1126.3249972732588,0.029443962835102862,0:00:08.775663,0:00:08.775663
ENSMUSG00000051107,-94.69819371653051,-94.69848537073351,0.00029165420299648304,0:00:10.194400,0:00:10.194400
ENSMUSG00000051111,-392.1908728021241,-392.7913033752632,0.6004305731390787,0:00:08.157673,0:00:08.157673
ENSMUSG00000051113,-739.637894946439,-739.7714730639136,0.1335781174745989,0:00:06.872011,0:00:06.872011
ENSMUSG00000051124,-166.92973200654566,-166.9297535233181,2.1516772449103886e-05,0:00:10.972254,0:00:10.972254
ENSMUSG00000051146,-663.4332683176582,-663.4332362334045,-3.2084253803077445e-05,0:00:09.779376,0:00:09.779376
ENSMUSG00000051147,-496.4645021481221,-496.4644356760566,-6.647206555498997e-05,0:00:10.860068,0:00:10.860068
ENSMUSG00000051149,-78.9709490127844,-78.97093486699146,-1.414579293168572e-05,0:00:07.512431,0:00:07.512431
ENSMUSG00000051154,-1714.3256703493164,-1715.7583768652833,1.4327065159668564,0:00:19.341501,0:00:19.341501
ENSMUSG00000051159,-479.0162050515908,-479.632425360042,0.6162203084512612,0:00:06.026094,0:00:06.026094
ENSMUSG00000051166,-1717.536854081859,-1717.9274605243836,0.3906064425245859,0:00:19.932241,0:00:19.932241
ENSMUSG00000051169,-485.02449387134425,-485.05713085388743,0.032636982543124304,0:00:05.896985,0:00:05.896985
ENSMUSG00000051177,-1176.2899026970533,-1176.3653598848364,0.07545718778305854,0:00:09.531963,0:00:09.531963
ENSMUSG00000051184,-584.2895227454608,-584.2894359941332,-8.675132744428993e-05,0:00:07.753882,0:00:07.753882
ENSMUSG00000051185,-1792.6086079188285,-1794.9608366537493,2.352228734921028,0:00:11.077839,0:00:11.077839
ENSMUSG00000051209,-1932.311842935434,-1932.943757432472,0.6319144970379966,0:00:13.737632,0:00:13.737632
ENSMUSG00000051212,-197.49432557978508,-197.49424758320447,-7.799658061458103e-05,0:00:03.114549,0:00:03.114549
ENSMUSG00000051220,-532.4822587134861,-555.4238154060444,22.941556692558265,0:00:07.686665,0:00:07.686665
ENSMUSG00000051223,-1791.7039263062086,-1803.9035985228657,12.199672216657516,0:00:11.369013,0:00:11.369013
ENSMUSG00000051224,-844.8531356389814,-844.8470161877485,-0.006119451232734718,0:00:07.049219,0:00:07.049219
ENSMUSG00000051225,-445.8018376948716,-445.8018368000862,-8.94785330274317e-07,0:00:03.074688,0:00:03.074688
ENSMUSG00000051228,-102.4480884442396,-102.44800887569244,-7.95685471359775e-05,0:00:10.232701,0:00:10.232701
ENSMUSG00000051232,-1448.179764729989,-1449.4811351507242,1.3013704207351109,0:00:08.761353,0:00:08.761353
ENSMUSG00000051234,-1846.285724086634,-1846.3296517755368,0.043927688902613234,0:00:11.962032,0:00:11.962032
ENSMUSG00000051235,-194.05034573698345,-196.45001010756846,2.3996643705851,0:00:03.708166,0:00:03.708166
ENSMUSG00000051236,-70.27820621694778,-70.74707395027448,0.4688677333267037,0:00:05.569882,0:00:05.569882
ENSMUSG00000051237,-30.22440483662103,-30.224404449190196,-3.8743082697578757e-07,0:00:07.744155,0:00:07.744155
ENSMUSG00000051238,-479.3340986175721,-479.33397095302564,-0.0001276645463690329,0:00:08.350658,0:00:08.350658
ENSMUSG00000051242,-23.7320477882582,-23.732047797231296,8.973099596687462e-09,0:00:07.591242,0:00:07.591242
ENSMUSG00000051246,-255.5745289020663,-255.57451167216541,-1.7229900890924913e-05,0:00:05.439163,0:00:05.439163
ENSMUSG00000051256,-1476.4337216205006,-1477.113464113893,0.6797424933927232,0:00:11.645218,0:00:11.645218
ENSMUSG00000051278,-445.88991420396934,-445.88987434479867,-3.985917055615573e-05,0:00:08.044447,0:00:08.044447
