,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAC22A12.11,-255.81239141812515,-133.23904429067207,-130.45802546635178,-7.884678338898738
SPAC22A12.12c,-192.12758715453788,-100.16738647540069,-97.79067527704845,-5.830474597911262
SPAC22A12.14c,-195.78194759588376,-98.35444527175707,-100.65872311873972,-3.231220794613023
SPNCRNA.719,-80.61517646061058,-41.411947000631365,-35.00530783493885,4.197921625040365
SPAC22A12.17c,-262.6012025684284,-140.62538265661206,-132.1554247493998,-10.179604837583497
SPNCRNA.168,-62.20980680049558,-25.989315954057368,-35.206234219863155,1.0142566265750403
SPNCRNA.720,-138.99650481268952,-72.04530133588797,-68.29770597029058,-1.3465024934890266
SPNCRNA.721,-152.26370415432243,-81.05669122866115,-71.93778792571568,-0.7307750000543933
SPAC4C5.02c,-189.9505167036393,-98.9898166975366,-95.42484897235218,-4.464148966249496
SPAC4C5.03,-216.72413020199158,-111.07056703112438,-109.0975324625768,-3.4439692917095783
SPAC10F6.01c,-308.6689110428564,-158.87548325466273,-154.34677209861445,-4.553344310420812
SPNCRNA.724,-173.78583465424592,-83.93217404626802,-91.81758594472919,-1.9639253367513447
SPAC10F6.02c,-227.78512619229485,-115.53297884843842,-117.50372515781734,-5.2515778139609495
SPAC10F6.05c,-229.9177373628821,-116.34903886355896,-117.49017199059529,-3.921473491272195
SPNCRNA.725,-153.33548544519041,-77.44500861169834,-80.35198835072765,-4.461511517235606
SPAC10F6.10,-211.56304058065598,-109.36972180701487,-106.91857201676693,-4.725253243125877
SPNCRNA.726,-121.351061370354,-62.59234307729947,-61.43697121852334,-2.6782529254688257
SPAC10F6.15,-140.16325351743652,-73.75706677178657,-78.2350147282171,-11.828827982567189
SPNCRNA.432,-90.376256615817,-48.28794871824872,-45.54042275526118,-3.4521148576929197
SPAC10F6.17c,-198.2612416340215,-106.0184257943953,-91.99374185727378,0.2490739823524564
SPAC56E4.03,-253.34816062981892,-125.42196701785736,-131.81304485495562,-3.8868512429939983
SPAC56E4.07,-205.3316623607787,-102.87257492996643,-107.86940520227228,-5.410317771460029
SPNCRNA.730,-106.91256136436874,-52.09757292540414,-54.17696359856093,0.6380248404036877
SPAC1420.02c,-267.6074434856088,-139.05568334136134,-134.74121044332782,-6.189450299080362
SPAC1420.03,-223.94879020814545,-116.06236113035446,-112.920860750947,-5.034431673156036
SPAC1420.04c,-135.58477673548862,-71.52411232354463,-67.82579017618603,-3.7651257642420433
SPNCRNA.731,-86.35152604998765,-44.74600778025783,-43.94737002355098,-2.341851753821146
SPAPB17E12.02,-127.12699255787352,-67.36954152678325,-62.25446514485889,-2.4970141137686284
SPAPB17E12.03,-189.9148987140294,-100.69353992497112,-90.54842302843048,-1.3270642393722485
SPAPB17E12.05,-287.77709098243463,-146.1914052134354,-148.08348727258758,-6.497801503588335
SPAPB17E12.11,-207.98938620640584,-105.343989905018,-108.71149681505577,-6.0661005136679185
SPNCRNA.732,-122.75527447107098,-61.7983549740781,-62.22823094617171,-1.2713114491788389
SPNCRNA.733,-136.52612254035952,-69.98941676357605,-69.47413181174785,-2.937426034964375
SPAC1565.03,-145.11983245534867,-74.0797275906541,-72.51213468193968,-1.4720298172451007
SPAC1565.05,-259.9234892978048,-132.0943346343777,-132.9044726919297,-5.075318028502637
SPAC1565.06c,-227.59739033289958,-115.50281176605756,-116.855836401764,-4.761257834921962
SPAC1565.07c,-227.01834796044707,-115.4136109107615,-116.83417079110859,-5.229433741423037
SPATRNAPRO.02,-392.4649091122756,-209.75230185382492,-201.53505048249542,-18.822443224044772
SPSNORNA.53,-267.84617797062106,-138.74277176121726,-133.87898947981978,-4.77558327041595
SPAC6F12.06,-222.68574964737184,-142.4254918260003,-116.28187626526605,-36.021618443894454
SPAC6F12.07,-215.82417278142125,-112.38618886428499,-107.38674458459198,-3.94876066745573
SPAC6F12.08c,-194.748707290415,-99.97328970149904,-98.98011463195829,-4.20469704304233
SPAC6F12.09,-208.59494952741042,-106.34686280128099,-106.889937931533,-4.641851205403555
SPAC6F12.12,-201.12927383303474,-100.7264265590079,-106.13613040926955,-5.733283135242715
SPAC6F12.13c,-240.30584734523597,-123.60961962642166,-122.20910774080248,-5.512880021988195
SPAC6F12.15c,-202.69015373393918,-103.96993545598784,-102.26053114786369,-3.540312869912356
SPAC19E9.01c,-205.57170893397662,-106.42680912826073,-104.67184117848291,-5.526941372766999
SPAC19E9.02,-205.2223541752665,-105.96167127304486,-102.45629394649364,-3.1956110442719705
SPNCRNA.738,-118.51211312548881,-62.67995266064271,-58.001742534174184,-2.1695820693280865
SPAC19E9.03,-254.34419366162717,-129.82043628941648,-129.2446256347923,-4.720868262581604
SPAC57A10.03,-192.06533936909764,-99.16081347270695,-97.45151091384102,-4.546985017450338
SPAC57A10.05c,-217.37677887395594,-110.52313960659608,-111.15514514983671,-4.3015058824768735
SPAC57A10.06,-105.84372910239826,-61.330153627032594,-47.15175815879381,-2.638182683428127
SPAC57A10.07,-196.09946152854874,-102.5256962281851,-97.6341329571062,-4.060367656742557
SPAC57A10.08c,-169.92732012023384,-87.64494196895625,-89.17846148658474,-6.896083335307139
SPAC57A10.09c,-272.67365555170244,-139.4957785425745,-138.56867735373655,-5.390800344608692
SPAC57A10.12c,-283.95400544040837,-144.96629390879457,-143.6680041807188,-4.680292649105012
SPAC20G8.04c,-238.7872630034604,-119.62765559049087,-124.43306243439596,-5.273455021426457
SPAC20G8.05c,-237.33664056256873,-123.3222174754595,-119.64250211093064,-5.6280790238213845
SPAC20G8.06,-265.8710837866618,-137.81640891000194,-133.7137046447673,-5.659029768107473
SPAC20G8.08c,-230.9503619252375,-116.27197752949164,-119.55579550050159,-4.877411104755737
SPAC20G8.09c,-280.1766505033821,-143.23368076910205,-141.60746108610806,-4.664491351828076
SPAC20G8.10c,-134.1933573001808,-69.25075252564339,-63.99522207075989,0.9473827037774925
SPAC3A12.04c,-192.03590122561886,-112.53258655595928,-95.48363607485905,-15.980321405199476
SPAC3A12.19,-163.08894056368558,-84.11454386593171,-83.0323513278129,-4.057954630058987
SPAC3A12.07,-216.3656881430765,-112.40124870043468,-108.21043092726549,-4.24599148462363
SPNCRNA.741,-86.31374606879737,-48.69114192113629,-37.26988531805527,0.3527188296058057
SPAC3A12.11c,-215.79096094570824,-112.55768951660231,-105.59850549229216,-2.365234063186193
SPAC3A12.14,-259.6293547063451,-132.25332021520614,-133.41379975390524,-6.037765262766242
SPAC3A12.15,-204.44463137927448,-140.60560425751237,-100.33463719944815,-36.495610077686045
SPAC3A12.18,-271.20018397817205,-149.77713291341385,-149.02096779315846,-27.597916728400264
SPAC9.03c,-255.84187022300168,-133.22896736326942,-168.86463254097671,-46.251729681244456
SPAC9.05,-184.43933760412853,-95.25834774724123,-93.00366831177841,-3.8226784548911037
SPAC9.06c,-150.77710667246632,-78.5100645114458,-75.1814958356846,-2.914453674664088
SPAC9.08c,-198.82023764147257,-99.32373926002329,-103.55213324167354,-4.055634860224217
SPAC9.09,-342.0268811807872,-176.0509154353793,-170.2472540374016,-4.2712882919937565
SPNCRNA.743,-154.20040555273232,-80.45960380350107,-76.85318166439448,-3.1123799151632165
SPAC9.10,-209.91025425771753,-108.93599243244934,-105.24254601753344,-4.268284192265298
SPAC5D6.12,-200.5904787108102,-130.6375543261251,-99.58873881092785,-29.635814426242746
SPAC5D6.10c,-47.744323595331075,-22.92933198305818,-24.13108024146749,0.6839113708054043
SPAC5D6.09c,-186.95991652631176,-97.40560875828061,-94.16663599528124,-4.612328227250089
SPAC5D6.07c,-205.41147992194058,-103.87989091073581,-105.98639690950856,-4.454807898303784
SPAC5D6.04,-230.4533749758311,-116.72375853653122,-136.10936978100494,-22.379753341705083
SPAC5D6.02c,-158.54120648177778,-84.53831185385465,-76.50034477174684,-2.497450143823727
SPAC57A7.10c,-243.00262054693954,-127.09326115996879,-122.31829099154776,-6.4089316045770195
SPAC57A7.08,-234.78450104766307,-120.0376869137234,-120.4651079621863,-5.718293828246602
SPAC57A7.06,-247.4392946310667,-125.38416820140223,-151.31170352006217,-29.25657709039774
SPAC57A7.04c,-316.53262549260154,-163.83124351774902,-154.43758666606982,-1.7362046912172104
SPAC167.07c,-220.4771065393248,-114.2665894091182,-111.54998206287728,-5.339464932670666
SPAC167.05,-197.48649652991818,-103.10782447020752,-97.56542539326628,-3.186753333555629
SPAC167.04,-206.7740080431148,-105.78375678950056,-104.78284054568192,-3.792589292067703
SPAC167.09,-155.10207647000732,-80.59055832380125,-76.63543407725064,-2.1239159310445643
SPAC167.08,-63.35291586192274,-28.567702240641168,-36.26400624427172,-1.4787926229901558
SPAC1705.03c,-293.61939562596746,-152.6548023253519,-146.81492311628583,-5.85032981567025
SPNCRNA.745,-95.9617003346418,-52.71856073336282,-46.992755780626965,-3.749616179347981
SPAC23H4.17c,-174.94851136038392,-85.99082707843063,-90.46419444609295,-1.5065101641397118
SPAC23H4.16c,-178.6063750247771,-92.93794510529014,-87.24449158632561,-1.5760616668386265
SPAC23H4.15,-267.5739904384336,-136.4831677900342,-135.7546769541444,-4.663854305744962
SPAC23H4.21,-170.16327203501385,-87.6611659281443,-86.47173085404303,-3.969624747173469
SPAC23H4.13c,-184.1604377122815,-90.30750696191004,-97.0422008266292,-3.1892700762577704
SPAC23H4.12,-200.9782115440234,-106.55459446204064,-98.8988241178684,-4.47520703588566
SPAC23H4.08,-183.43857281209736,-98.2109063520151,-85.80261140510113,-0.5749449450188706
SPAC23H4.07c,-203.1509892597897,-105.78562991356428,-102.13225877714329,-4.766899430917904
SPAC23H4.05c,-123.08882276588228,-63.89957007718286,-60.251795846941135,-1.0625431582417093
SPNCRNA.746,-112.851945293251,-59.61206415099118,-51.298809726224356,1.941071416035456
SPAC23H4.04,-206.18640077145446,-105.43996196380121,-106.04630438702202,-5.299865579368684
SPATRNATHR.01,-271.02666840362303,-131.13544405680523,-140.31538008222304,-0.42415573540529294
SPNCRNA.747,-118.474259495287,-59.99940790312336,-54.29563514147496,4.179216450688699
SPAP27G11.03,-173.65110326618344,-91.72779099591529,-113.2018266732744,-31.27851440300623
SPAP27G11.05c,-219.50807676607187,-112.77461181821741,-111.46518966243393,-4.731724714579457
SPNCRNA.749,-135.1086349921795,-70.81395367101717,-64.12899368908734,0.16568763207502002
SPAP27G11.09c,-203.8112236348053,-104.19268684838495,-101.0128363776833,-1.3942995912629217
SPAP27G11.14c,-196.85352353185425,-98.34700674103527,-102.98014059914892,-4.473623808329934
SPAP27G11.15,-165.86117626244948,-86.3527104324564,-83.51351391166557,-4.0050480816724985
SPAC343.01c,-212.99394760230717,-105.787162300282,-111.02026444883558,-3.813479146810408
SPAC343.03,-155.0671371014795,-80.85956994254005,-77.81135130277059,-3.603784143831149
SPAC343.04c,-228.80798477500355,-116.25277290446041,-117.57783342668958,-5.022621556146476
SPAC343.05,-249.99892376664542,-129.19345863887295,-126.88064743653848,-6.075182308765989
SPAC343.08c,-214.2754594064768,-112.23697884631201,-106.66182352567266,-4.623342965507844
SPAC343.07,-84.68727842468559,-42.789758090379316,-41.29912503659313,0.5983952977131537
SPNCRNA.752,-146.48794330408654,-77.44881421635321,-72.14774112699371,-3.1086120392603505
SPAC343.10,-222.9621932248247,-115.11102467080738,-114.94578277404335,-7.0946142200260445
SPAC343.11c,-224.131792526696,-116.90176608414465,-110.08161867507401,-2.851592232522705
SPAC343.20,-233.10700003473173,-118.32139167257814,-118.64510385371841,-3.8594954915648154
SPAC343.17c,-199.41870976454936,-102.04056540149998,-101.15211122267378,-3.7739668596244087
SPAC343.15,-171.36359079179692,-86.75088197489092,-88.49987535245724,-3.887166535551216
SPAC824.04,-198.0086215907175,-104.30173207059454,-98.50536029333458,-4.798470773211619
SPAC824.05,-211.4667959328139,-109.32337236415238,-105.89001632229223,-3.7465927536307215
SPAC824.07,-253.6230977670021,-130.61899380243722,-128.73431702786758,-5.730213063302784
SPAC824.08,-217.950289991913,-113.81932120562784,-107.13872220344959,-3.0077534171644515
SPATRNALYS.01,-235.4385784550865,-114.07040821548786,-123.67584312824076,-2.3076728886421165
SPAC664.03,-215.86138087864018,-113.76187535627615,-103.83754747565165,-1.7380419532875635
SPAC664.04c,-297.51521139376086,-148.07977789488936,-150.99942118935903,-1.5639876904874654
SPAC664.07c,-177.7794380728653,-92.05484624492132,-90.16313988733884,-4.438548059394861
SPAC664.08c,-257.66590100815057,-131.39110687295585,-130.77715475325147,-4.502360618056741
SPAC664.09,-220.30867670872303,-111.85048254209765,-114.70857376987759,-6.250379603252213
SPAC664.10,-216.67892007251308,-111.62034503967315,-138.18486827862083,-33.12629324578089
SPAC664.11,-324.45313653004064,-166.5317690858113,-164.71465484031117,-6.793287396081894
SPAC664.12c,-178.69191771114097,-92.42294649525715,-89.94594407678505,-3.6769728609012016
SPAC664.14,-235.26226249065292,-149.79771526157268,-120.89215686120414,-35.427609632123925
SPNCRNA.758,-58.316444566968535,-32.02127599537829,-24.033935995676732,2.261232575913517
SPACUNK12.02c,-185.86728504181823,-96.44202212146135,-92.89932483635144,-3.4740619159945534
SPAC105.01c,-179.87284882233615,-91.621537414162,-92.99791015974334,-4.746598751569195
SPAC17A5.18c,-143.31468576372504,-74.76962824412595,-72.25510720570509,-3.710049686106004
SPAC17A5.02c,-196.6319297134561,-102.76546465495122,-97.45637481313985,-3.5899097546349883
SPAC17A5.03,-308.759691756192,-158.05801046859818,-182.39492895806112,-31.693247670467315
SPAC17A5.04c,-195.0762249339046,-100.63603907262066,-100.1856368961431,-5.745451034859143
SPAC17A5.19,-148.88457397286294,-76.38386601014739,-75.78005919210455,-3.2793512293889933
SPAC17A5.06,-213.1900827514059,-111.79403736821469,-104.64732055087444,-3.2512751676831897
SPAC17A5.08,-207.99185749000333,-108.99019939246188,-103.69813336237677,-4.6964752648353
SPAC17A5.10,-164.92102529348946,-86.8366652256221,-80.7375691449848,-2.6532090771174524
SPAC17A5.11,-136.90161771854602,-68.64422255861838,-71.32494205485871,-3.0675468949310414
SPAC17A5.12,-202.78907881008683,-103.31302962435076,-103.22701767551436,-3.75096848977833
SPAC17A5.14,-233.03508106403262,-121.98708608996469,-119.84251712377184,-8.794522149703853
SPAC17A5.16,-200.02598735965233,-99.20696815654165,-103.93331171578305,-3.1142925126723924
SPAC1610.01,-172.29413458676822,-89.9817777699287,-85.67989652452854,-3.3675397076890192
SPAC1610.02c,-177.44531348233474,-91.85864703921101,-92.06657238441379,-6.4799059412900695
SPAC1610.03c,-117.57460638387766,-58.57022304845842,-59.603124695694895,-0.5987413602756533
SPAC1610.04,-198.18311860746903,-99.06107387952558,-102.73548710238032,-3.6134423744368287
SPAC1002.02,-167.7133247681041,-89.35324006998489,-80.79186087139269,-2.4317761732734766
SPAC1002.03c,-233.02461671882833,-122.80597955292063,-115.16258312859974,-4.943945962692054
SPAC1002.04c,-196.04587868163955,-101.67850841085205,-97.72803572446358,-3.360665453676063
SPAC1002.05c,-198.5594477020537,-101.90225198773041,-99.737736765003,-3.0805410506797277
SPAC1002.09c,-286.8223430797087,-144.80248211619698,-180.2807886185163,-38.26092765500465
SPAC1002.12c,-213.60071808157193,-107.28269826259957,-110.47931829950195,-4.1612984805296085
SPAC1002.20,-134.53341288427316,-68.91849585717861,-71.34071619591244,-5.7257991688179
SPAC1002.19,-202.4767599626445,-94.86452311901418,-107.68809710491466,-0.07586026128433332
SPAC1399.04c,-195.5612224856389,-95.1154798151302,-102.93234286825168,-2.48660019774303
SPAC1399.03,-211.81336164795638,-109.50182684256555,-106.83691615274105,-4.525381347350192
SPAC1399.01c,-185.926392908222,-94.66537783435663,-95.05148708377389,-3.79047200990857
SPAP11E10.02c,-170.34122615194522,-89.99744142428686,-79.61250501856456,0.7312797090937977
SPAPB1A10.02,-166.71422084610538,-85.15314416858665,-85.26973730752661,-3.7086606300078704
SPAPB1A10.06c,-239.5320548122348,-147.48829357362203,-120.55127528197028,-28.50751404335753
SPAPB1A10.07c,-213.97239025097198,-108.557316546854,-108.20064249295264,-2.7855687888346945
SPNCRNA.767,-153.24131625205126,-75.19311860983633,-80.08644887247591,-2.038251230261011
SPNCRNA.768,-141.23093599051995,-73.73528316844606,-71.15455017162104,-3.6588973495471455
SPAPB1A10.08,-177.38160450462726,-93.41751721978208,-91.26093909382769,-7.296851808982524
SPAPB1A10.10c,-185.20948389467773,-95.95058510384241,-94.28105524916278,-5.02215645832743
SPAPB1A10.11c,-194.76783207520612,-99.16259096734105,-100.50543651352345,-4.900195405658423
SPAPB1A10.12c,-210.9339143445629,-107.22645409176286,-108.79765515706532,-5.090194904265303
SPNCRNA.769,-144.75563040023292,-73.70145884804771,-73.33142264352578,-2.277251091340588
SPNCRNA.770,-93.03011398240193,-47.131721804359614,-48.76565913300604,-2.8672669549637253
SPAC140.02,-354.1288146562904,-179.1701245984937,-179.6991622193367,-4.740472161540026
SPNCRNA.771,-150.7757180604624,-78.9158481367794,-75.57039495778119,-3.710525034098168
SPAC140.04,-155.78610757991785,-82.47447675671017,-75.41511991516325,-2.103489091955595
SPAC110.02,-196.8979958981571,-101.13837942216308,-132.12257288445096,-36.36295640845697
SPNCRNA.773,-116.56867250947172,-61.56044023323557,-60.31825666177856,-5.3100243855424205
SPAC110.04c,-302.11415036916964,-156.2130165283241,-150.30882967319573,-4.407695832350157
SPAP14E8.02,-254.5046197323408,-129.03547952984925,-130.53685742042424,-5.067717217932682
SPAP14E8.03,-201.1992838309433,-102.88066406880795,-103.16947520595885,-4.850855443823491
SPAP14E8.04,-172.15600448672024,-88.31700880564556,-89.23733953705403,-5.398343855979363
SPAP14E8.05c,-212.07694547035973,-112.35594337294305,-111.79583388142973,-12.074831784013073
SPAC3H1.03,-178.30988130105297,-92.9314654717988,-87.37705207183335,-1.9986362425791808
SPNCRNA.775,-93.69064026116504,-44.58443979447821,-49.036139353794795,0.07006111289204853
SPAC3H1.08c,-173.76210033459816,-87.1812436222291,-90.1714468685575,-3.5905901561884264
SPNCRNA.776,-135.69696131340828,-67.94954495061457,-68.05238931133856,-0.3049729485448438
SPAC3H1.10,-195.6870132947905,-100.9872197855632,-99.67362236701204,-4.973828857784753
SPNCRNA.778,-133.5558608858332,-69.7340866938424,-66.72424303720611,-2.9024688452152816
SPNCRNA.779,-154.19515194269874,-79.19822840746008,-72.74293437684646,2.2539891583922445
SPNCRNA.780,-143.2365520138857,-77.86761590856875,-62.39289011342368,2.9760459918932725
